position_id,user_image_name,true_room,found_room,calculation_time
0,"['room_val011.jpg', 'room_val012.jpg', 'room_val013.jpg']",corridor_e1,corridor_e1,4.593348741531372
1,"['room_val014.jpg', 'room_val015.jpg', 'room_val016.jpg']",corridor_e2,bk_expo,4.138827323913574
2,"['room_val017.jpg', 'room_val018.jpg']",corridor_e5,corridor_e5,3.267302989959717
3,"['room_val019.jpg', 'room_val020.jpg', 'room_val021.jpg']",snack_hall,snack_hall,4.080525636672974
4,"['room_val022.jpg', 'room_val023.jpg', 'room_val024.jpg']",red_stairs,red_stairs,4.040651559829712
5,"['room_val025.jpg', 'room_val026.jpg', 'room_val027.jpg']",corridor_e9,corridor_e9,4.259646654129028
6,"['room_val028.jpg', 'room_val029.jpg', 'room_val031.jpg']",servicepunt,servicepunt,4.360234498977661
7,"['room_val030.jpg', 'room_val032.jpg', 'room_val033.jpg']",corridor_w1,corridor_w1,4.114805698394775
8,"['room_val034.jpg', 'room_val035.jpg', 'room_val036.jpg', 'room_val037.jpg']",corridor_w2,corridor_w2,5.062129735946655
9,"['room_val038.jpg', 'room_val039.jpg', 'room_val040.jpg', 'room_val041.jpg']",berlage_01,berlage_01,4.962527513504028
10,"['room_val042.jpg', 'room_val043.jpg', 'room_val044.jpg']",servicepunt,servicepunt,4.145466566085815
12,"['room_val046.jpg', 'room_val047.jpg', 'room_val048.jpg', 'room_val049.jpg']",hall_p,hall_p,4.800852537155151
13,"['room_val050.jpg', 'room_val051.jpg', 'room_val052.jpg', 'room_val053.jpg']",hall_q,hall_q,4.841758966445923
14,"['room_val054.jpg', 'room_val055.jpg', 'room_val056.jpg', 'room_val057.jpg']",hall_b,hall_b,5.02457332611084
15,"['room_val058.jpg', 'room_val059.jpg', 'room_val060.jpg', 'room_val061.jpg']",hall_d,hall_d,5.079108238220215
16,"['room_val062.jpg', 'room_val063.jpg', 'room_val064.jpg', 'room_val065.jpg']",hall_r,hall_r,4.789541959762573
17,"['room_val066.jpg', 'room_val067.jpg', 'room_val068.jpg']",geolab,geolab,3.7566604614257812
18,"['room_val069.jpg', 'room_val070.jpg', 'room_val071.jpg']",geolab,geolab,3.9576914310455322
19,"['room_val072.jpg', 'room_val073.jpg', 'room_val074.jpg']",tree_hall,tree_hall,3.7977402210235596
20,"['room_val075.jpg', 'room_val076.jpg', 'room_val077.jpg']",tree_hall,tree_hall,3.9562478065490723
21,"['room_val078.jpg', 'room_val079.jpg', 'room_val080.jpg']",tree_hall,tree_hall,3.819288492202759
22,"['room_val081.jpg', 'room_val082.jpg', 'room_val083.jpg']",corridor_e2,corridor_e2,3.882091760635376
23,"['room_val084.jpg', 'room_val085.jpg', 'room_val086.jpg']",corridor_e2,bk_expo,4.216136455535889
