position_id,user_image_name,true_room,found_room,calculation_time
0,"['room_val011.jpg', 'room_val012.jpg', 'room_val013.jpg']",corridor_e1,corridor_e1,4.0418877601623535
1,"['room_val014.jpg', 'room_val015.jpg', 'room_val016.jpg']",corridor_e2,bk_expo,4.109336853027344
2,"['room_val017.jpg', 'room_val018.jpg']",corridor_e5,corridor_e5,3.3318965435028076
3,"['room_val019.jpg', 'room_val020.jpg', 'room_val021.jpg']",snack_hall,snack_hall,4.039052724838257
4,"['room_val022.jpg', 'room_val023.jpg', 'room_val024.jpg']",red_stairs,red_stairs,3.7940101623535156
5,"['room_val025.jpg', 'room_val026.jpg', 'room_val027.jpg']",corridor_e9,corridor_e9,4.170520305633545
6,"['room_val028.jpg', 'room_val029.jpg', 'room_val031.jpg']",servicepunt,servicepunt,4.273554801940918
7,"['room_val030.jpg', 'room_val032.jpg', 'room_val033.jpg']",corridor_w1,corridor_w1,3.86962628364563
8,"['room_val034.jpg', 'room_val035.jpg', 'room_val036.jpg', 'room_val037.jpg']",corridor_w2,corridor_w2,5.058685064315796
9,"['room_val038.jpg', 'room_val039.jpg', 'room_val040.jpg', 'room_val041.jpg']",berlage_01,berlage_01,5.151166200637817
10,"['room_val042.jpg', 'room_val043.jpg', 'room_val044.jpg']",servicepunt,servicepunt,3.993136405944824
12,"['room_val046.jpg', 'room_val047.jpg', 'room_val048.jpg', 'room_val049.jpg']",hall_p,hall_p,4.7713892459869385
13,"['room_val050.jpg', 'room_val051.jpg', 'room_val052.jpg', 'room_val053.jpg']",hall_q,hall_q,4.864983320236206
14,"['room_val054.jpg', 'room_val055.jpg', 'room_val056.jpg', 'room_val057.jpg']",hall_b,hall_b,4.527421712875366
15,"['room_val058.jpg', 'room_val059.jpg', 'room_val060.jpg', 'room_val061.jpg']",hall_d,hall_d,4.932372093200684
16,"['room_val062.jpg', 'room_val063.jpg', 'room_val064.jpg', 'room_val065.jpg']",hall_r,hall_r,4.862633943557739
17,"['room_val066.jpg', 'room_val067.jpg', 'room_val068.jpg']",geolab,geolab,3.7792093753814697
18,"['room_val069.jpg', 'room_val070.jpg', 'room_val071.jpg']",geolab,geolab,4.26226544380188
19,"['room_val072.jpg', 'room_val073.jpg', 'room_val074.jpg']",tree_hall,tree_hall,4.074591159820557
20,"['room_val075.jpg', 'room_val076.jpg', 'room_val077.jpg']",tree_hall,tree_hall,3.841853380203247
21,"['room_val078.jpg', 'room_val079.jpg', 'room_val080.jpg']",tree_hall,tree_hall,3.8871495723724365
22,"['room_val081.jpg', 'room_val082.jpg', 'room_val083.jpg']",corridor_e2,corridor_e2,3.9893531799316406
23,"['room_val084.jpg', 'room_val085.jpg', 'room_val086.jpg']",corridor_e2,bk_expo,3.9365856647491455
24,"['room_val087.jpg', 'room_val088.jpg', 'room_val089.jpg']",hall_r,hall_r,3.691263198852539
25,"['room_val090.jpg', 'room_val091.jpg', 'room_val092.jpg']",hall_r,hall_r,4.496613264083862
26,"['room_val093.jpg', 'room_val094.jpg', 'room_val095.jpg']",hall_r,hall_r,4.167299747467041
27,"['room_val096.jpg', 'room_val097.jpg', 'room_val098.jpg']",corridor_e3,corridor_e3,3.7443621158599854
28,"['room_val099.jpg', 'room_val100.jpg', 'room_val101.jpg']",corridor_e5,corridor_e5,3.854987382888794
29,"['room_val102.jpg', 'room_val103.jpg', 'room_val104.jpg']",corridor_e6,corridor_e6,3.9711601734161377
30,"['room_val105.jpg', 'room_val106.jpg', 'room_val107.jpg']",corridor_e8,corridor_e8,3.8685450553894043
31,"['room_val108.jpg', 'room_val109.jpg', 'room_val110.jpg']",red_stairs,red_stairs,3.6768789291381836
32,"['room_val111.jpg', 'room_val112.jpg', 'room_val113.jpg']",red_stairs,red_stairs,4.278056383132935
33,"['room_val114.jpg', 'room_val115.jpg', 'room_val116.jpg']",corridor_e9,corridor_e9,4.00706672668457
34,"['room_val117.jpg', 'room_val118.jpg', 'room_val119.jpg']",corridor_e9,corridor_e9,3.7782928943634033
35,"['room_val120.jpg', 'room_val121.jpg', 'room_val122.jpg']",servicepunt,servicepunt,3.9385106563568115
36,"['room_val123.jpg', 'room_val124.jpg', 'room_val125.jpg']",servicepunt,servicepunt,4.063390254974365
37,"['room_val126.jpg', 'room_val127.jpg', 'room_val128.jpg']",main_entrance,main_entrance,3.74507737159729
38,"['room_val129.jpg', 'room_val130.jpg', 'room_val131.jpg']",corridor_w1,corridor_w1,3.7133069038391113
39,"['room_val132.jpg', 'room_val133.jpg', 'room_val134.jpg']",corridor_w1,corridor_w1,3.9620654582977295
40,"['room_val135.jpg', 'room_val136.jpg', 'room_val137.jpg']",corridor_w2,corridor_w2,4.141785621643066
41,"['room_val138.jpg', 'room_val139.jpg', 'room_val140.jpg']",berlage_hall,berlage_hall,3.8330366611480713
42,"['room_val141.jpg', 'room_val142.jpg', 'room_val143.jpg']",berlage_hall,berlage_hall,3.8680689334869385
43,"['room_val144.jpg', 'room_val145.jpg', 'room_val146.jpg']",berlage_02,berlage_02,4.029983997344971
44,"['room_val147.jpg', 'room_val148.jpg', 'room_val149.jpg']",berlage_02,berlage_02,3.86515736579895
45,"['room_val150.jpg', 'room_val151.jpg', 'room_val152.jpg']",berlage_01,berlage_01,3.6656289100646973
46,"['room_val153.jpg', 'room_val154.jpg', 'room_val155.jpg']",berlage_01,berlage_01,4.038201332092285
47,"['room_val156.jpg', 'room_val157.jpg', 'room_val158.jpg']",berlage_01,berlage_01,3.9651763439178467
48,"['room_val159.jpg', 'room_val160.jpg', 'room_val161.jpg']",berlage_02,berlage_02,3.803779363632202
49,"['room_val162.jpg', 'room_val163.jpg', 'room_val164.jpg']",berlage_02,berlage_02,3.7984421253204346
50,"['room_val165.jpg', 'room_val166.jpg', 'room_val167.jpg']",west_entrance,west_entrance,4.111621618270874
51,"['room_val168.jpg', 'room_val169.jpg', 'room_val170.jpg']",corridor_w2,corridor_w3,4.0921900272369385
52,"['room_val171.jpg', 'room_val172.jpg', 'room_val173.jpg']",corridor_w3,corridor_w2,3.700502634048462
53,"['room_val174.jpg', 'room_val175.jpg', 'room_val176.jpg']",red_stairs,red_stairs,4.087264060974121
54,"['room_val177.jpg', 'room_val178.jpg', 'room_val179.jpg']",red_stairs,corridor_w2,4.061932802200317
55,"['room_val180.jpg', 'room_val181.jpg', 'room_val182.jpg']",bk_expo,bk_expo,3.7889394760131836
56,"['room_val183.jpg', 'room_val184.jpg', 'room_val185.jpg']",bk_expo,bk_expo,3.9950358867645264
57,"['room_val186.jpg', 'room_val187.jpg', 'room_val188.jpg']",main_entrance,main_entrance,4.458094120025635
58,"['room_val189.jpg', 'room_val190.jpg', 'room_val191.jpg']",servicepunt,servicepunt,3.7471301555633545
59,"['room_val192.jpg', 'room_val193.jpg', 'room_val194.jpg']",corridor_e9,corridor_e9,3.790541887283325
60,"['room_val195.jpg', 'room_val196.jpg', 'room_val197.jpg']",snack_hall,snack_hall,4.140995979309082
61,"['room_val198.jpg', 'room_val199.jpg', 'room_val200.jpg']",hall_p,hall_p,3.997565507888794
62,"['room_val201.jpg', 'room_val202.jpg', 'room_val203.jpg']",hall_p,hall_q,3.8003411293029785
63,"['room_val204.jpg', 'room_val205.jpg', 'room_val206.jpg']",hall_p,hall_p,4.002434253692627
64,"['room_val207.jpg', 'room_val208.jpg', 'room_val209.jpg']",hall_q,hall_q,4.15207839012146
65,"['room_val210.jpg', 'room_val211.jpg', 'room_val212.jpg']",hall_q,hall_q,3.6913182735443115
66,"['room_val213.jpg', 'room_val214.jpg', 'room_val215.jpg']",hall_q,hall_p,3.7990500926971436
67,"['room_val216.jpg', 'room_val217.jpg', 'room_val218.jpg']",hall_b,hall_b,4.102313280105591
68,"['room_val219.jpg', 'room_val220.jpg', 'room_val221.jpg']",hall_b,hall_b,3.9952991008758545
69,"['room_val222.jpg', 'room_val223.jpg', 'room_val224.jpg']",hall_b,hall_b,3.715393543243408
70,"['room_val225.jpg', 'room_val226.jpg', 'room_val227.jpg']",hall_b,hall_b,3.8730156421661377
71,"['room_val228.jpg', 'room_val229.jpg', 'room_val230.jpg']",hall_b,hall_b,3.9699583053588867
72,"['room_val231.jpg', 'room_val232.jpg', 'room_val233.jpg']",hall_b,hall_b,3.796290397644043
73,"['room_val234.jpg', 'room_val235.jpg', 'room_val236.jpg']",R2,R2,3.773165225982666
74,"['room_val237.jpg', 'room_val238.jpg', 'room_val239.jpg']",R2,R2,3.9787747859954834
75,"['room_val240.jpg', 'room_val241.jpg', 'room_val242.jpg']",R2,geolab,3.9626898765563965
76,"['room_val243.jpg', 'room_val244.jpg', 'room_val245.jpg']",hall_d,hall_d,3.7345051765441895
77,"['room_val246.jpg', 'room_val247.jpg', 'room_val248.jpg']",hall_d,hall_d,3.843838930130005
78,"['room_val249.jpg', 'room_val250.jpg', 'room_val251.jpg']",hall_d,hall_d,3.986424684524536
79,"['room_val252.jpg', 'room_val253.jpg', 'room_val254.jpg']",hall_d,hall_d,3.7743101119995117
80,"['room_val255.jpg', 'room_val256.jpg', 'room_val257.jpg']",hall_d,hall_d,3.744750738143921
81,"['room_val258.jpg', 'room_val259.jpg', 'room_val260.jpg']",hall_r,hall_r,4.140526056289673
82,"['room_val261.jpg', 'room_val262.jpg', 'room_val263.jpg']",hall_r,hall_r,3.982126474380493
83,"['room_val264.jpg', 'room_val265.jpg', 'room_val266.jpg']",hall_r,hall_r,3.7607762813568115
84,"['room_val267.jpg', 'room_val268.jpg', 'room_val269.jpg']",hall_r,hall_r,3.7658557891845703
85,"['room_val270.jpg', 'room_val271.jpg', 'room_val272.jpg']",hall_r,hall_r,4.14290189743042
86,"['room_val273.jpg', 'room_val274.jpg', 'room_val275.jpg']",espressobar,espressobar,3.7475314140319824
87,"['room_val276.jpg', 'room_val277.jpg', 'room_val278.jpg']",espressobar,espressobar,3.7366628646850586
88,"['room_val279.jpg', 'room_val280.jpg', 'room_val281.jpg']",espressobar,espressobar,4.422322034835815
89,"['room_val282.jpg', 'room_val283.jpg', 'room_val284.jpg']",espressobar,espressobar,4.3285071849823
90,"['room_val285.jpg', 'room_val286.jpg', 'room_val287.jpg']",espressobar,espressobar,3.65240478515625
