position_id,user_image_name,true_room,found_room,calculation_time
0,"['room_val011.jpg', 'room_val012.jpg', 'room_val013.jpg']",corridor_e1,corridor_e1,4.503204822540283
1,"['room_val014.jpg', 'room_val015.jpg', 'room_val016.jpg']",corridor_e2,bk_expo,4.264699935913086
2,"['room_val017.jpg', 'room_val018.jpg']",corridor_e5,,3.4017748832702637
3,"['room_val019.jpg', 'room_val020.jpg', 'room_val021.jpg']",snack_hall,snack_hall,4.669851779937744
4,"['room_val022.jpg', 'room_val023.jpg', 'room_val024.jpg']",red_stairs,red_stairs,4.069051265716553
5,"['room_val025.jpg', 'room_val026.jpg', 'room_val027.jpg']",corridor_e9,,4.437716484069824
6,"['room_val028.jpg', 'room_val029.jpg', 'room_val031.jpg']",servicepunt,,4.142281532287598
7,"['room_val030.jpg', 'room_val032.jpg', 'room_val033.jpg']",corridor_w1,,4.06773829460144
8,"['room_val034.jpg', 'room_val035.jpg', 'room_val036.jpg', 'room_val037.jpg']",corridor_w2,corridor_w2,5.25414514541626
9,"['room_val038.jpg', 'room_val039.jpg', 'room_val040.jpg', 'room_val041.jpg']",berlage_01,berlage_01,5.2440574169158936
10,"['room_val042.jpg', 'room_val043.jpg', 'room_val044.jpg']",servicepunt,,4.208659410476685
12,"['room_val046.jpg', 'room_val047.jpg', 'room_val048.jpg', 'room_val049.jpg']",hall_p,hall_p,4.924983024597168
13,"['room_val050.jpg', 'room_val051.jpg', 'room_val052.jpg', 'room_val053.jpg']",hall_q,hall_q,4.546368598937988
14,"['room_val054.jpg', 'room_val055.jpg', 'room_val056.jpg', 'room_val057.jpg']",hall_b,hall_b,5.10355019569397
15,"['room_val058.jpg', 'room_val059.jpg', 'room_val060.jpg', 'room_val061.jpg']",hall_d,hall_d,5.220412969589233
16,"['room_val062.jpg', 'room_val063.jpg', 'room_val064.jpg', 'room_val065.jpg']",hall_r,hall_r,4.911368370056152
17,"['room_val066.jpg', 'room_val067.jpg', 'room_val068.jpg']",geolab,geolab,4.396193742752075
18,"['room_val069.jpg', 'room_val070.jpg', 'room_val071.jpg']",geolab,,4.384165287017822
19,"['room_val072.jpg', 'room_val073.jpg', 'room_val074.jpg']",tree_hall,,3.9880881309509277
20,"['room_val075.jpg', 'room_val076.jpg', 'room_val077.jpg']",tree_hall,tree_hall,4.028555631637573
21,"['room_val078.jpg', 'room_val079.jpg', 'room_val080.jpg']",tree_hall,tree_hall,4.162524700164795
22,"['room_val081.jpg', 'room_val082.jpg', 'room_val083.jpg']",corridor_e2,,3.665820837020874
23,"['room_val084.jpg', 'room_val085.jpg', 'room_val086.jpg']",corridor_e2,,3.9818732738494873
24,"['room_val087.jpg', 'room_val088.jpg', 'room_val089.jpg']",hall_r,hall_r,3.6790947914123535
25,"['room_val090.jpg', 'room_val091.jpg', 'room_val092.jpg']",hall_r,hall_r,3.7315168380737305
26,"['room_val093.jpg', 'room_val094.jpg', 'room_val095.jpg']",hall_r,hall_r,3.695434093475342
27,"['room_val096.jpg', 'room_val097.jpg', 'room_val098.jpg']",corridor_e3,corridor_e3,3.8647658824920654
28,"['room_val099.jpg', 'room_val100.jpg', 'room_val101.jpg']",corridor_e5,,3.9434378147125244
29,"['room_val102.jpg', 'room_val103.jpg', 'room_val104.jpg']",corridor_e6,corridor_e6,3.680990695953369
30,"['room_val105.jpg', 'room_val106.jpg', 'room_val107.jpg']",corridor_e8,corridor_e8,3.8664207458496094
31,"['room_val108.jpg', 'room_val109.jpg', 'room_val110.jpg']",red_stairs,,3.881709337234497
32,"['room_val111.jpg', 'room_val112.jpg', 'room_val113.jpg']",red_stairs,,3.7955284118652344
33,"['room_val114.jpg', 'room_val115.jpg', 'room_val116.jpg']",corridor_e9,,4.061445236206055
34,"['room_val117.jpg', 'room_val118.jpg', 'room_val119.jpg']",corridor_e9,,3.9241256713867188
35,"['room_val120.jpg', 'room_val121.jpg', 'room_val122.jpg']",servicepunt,,4.01288366317749
36,"['room_val123.jpg', 'room_val124.jpg', 'room_val125.jpg']",servicepunt,servicepunt,3.8600194454193115
37,"['room_val126.jpg', 'room_val127.jpg', 'room_val128.jpg']",main_entrance,main_entrance,3.8722641468048096
38,"['room_val129.jpg', 'room_val130.jpg', 'room_val131.jpg']",corridor_w1,corridor_w1,3.7586159706115723
39,"['room_val132.jpg', 'room_val133.jpg', 'room_val134.jpg']",corridor_w1,corridor_w1,3.731210470199585
40,"['room_val135.jpg', 'room_val136.jpg', 'room_val137.jpg']",corridor_w2,corridor_w2,3.807892322540283
41,"['room_val138.jpg', 'room_val139.jpg', 'room_val140.jpg']",berlage_hall,berlage_hall,3.9794094562530518
42,"['room_val141.jpg', 'room_val142.jpg', 'room_val143.jpg']",berlage_hall,berlage_hall,4.089128017425537
43,"['room_val144.jpg', 'room_val145.jpg', 'room_val146.jpg']",berlage_02,berlage_02,3.735840320587158
44,"['room_val147.jpg', 'room_val148.jpg', 'room_val149.jpg']",berlage_02,,4.008418083190918
45,"['room_val150.jpg', 'room_val151.jpg', 'room_val152.jpg']",berlage_01,,3.7780838012695312
46,"['room_val153.jpg', 'room_val154.jpg', 'room_val155.jpg']",berlage_01,berlage_01,3.820462942123413
47,"['room_val156.jpg', 'room_val157.jpg', 'room_val158.jpg']",berlage_01,berlage_01,3.8992741107940674
48,"['room_val159.jpg', 'room_val160.jpg', 'room_val161.jpg']",berlage_02,berlage_02,4.065754175186157
49,"['room_val162.jpg', 'room_val163.jpg', 'room_val164.jpg']",berlage_02,berlage_02,4.154176235198975
50,"['room_val165.jpg', 'room_val166.jpg', 'room_val167.jpg']",west_entrance,,3.607239246368408
51,"['room_val168.jpg', 'room_val169.jpg', 'room_val170.jpg']",corridor_w2,,4.154169321060181
52,"['room_val171.jpg', 'room_val172.jpg', 'room_val173.jpg']",corridor_w3,,4.509989261627197
53,"['room_val174.jpg', 'room_val175.jpg', 'room_val176.jpg']",red_stairs,red_stairs,3.7236127853393555
54,"['room_val177.jpg', 'room_val178.jpg', 'room_val179.jpg']",red_stairs,,4.264707803726196
55,"['room_val180.jpg', 'room_val181.jpg', 'room_val182.jpg']",bk_expo,bk_expo,3.815913200378418
