position_id,user_image_name,true_room,found_room,calculation_time
0,"['room_val011.jpg', 'room_val012.jpg', 'room_val013.jpg']",corridor_e1,corridor_e1,4.052198648452759
1,"['room_val014.jpg', 'room_val015.jpg', 'room_val016.jpg']",corridor_e2,,4.129194259643555
2,"['room_val017.jpg', 'room_val018.jpg']",corridor_e5,,3.314591407775879
3,"['room_val019.jpg', 'room_val020.jpg', 'room_val021.jpg']",snack_hall,snack_hall,3.9713501930236816
4,"['room_val022.jpg', 'room_val023.jpg', 'room_val024.jpg']",red_stairs,,4.416903495788574
5,"['room_val025.jpg', 'room_val026.jpg', 'room_val027.jpg']",corridor_e9,,4.172708034515381
6,"['room_val028.jpg', 'room_val029.jpg', 'room_val031.jpg']",servicepunt,,4.208017349243164
7,"['room_val030.jpg', 'room_val032.jpg', 'room_val033.jpg']",corridor_w1,,4.960907220840454
8,"['room_val034.jpg', 'room_val035.jpg', 'room_val036.jpg', 'room_val037.jpg']",corridor_w2,corridor_w2,5.639563798904419
9,"['room_val038.jpg', 'room_val039.jpg', 'room_val040.jpg', 'room_val041.jpg']",berlage_01,,4.754511594772339
10,"['room_val042.jpg', 'room_val043.jpg', 'room_val044.jpg']",servicepunt,,4.0110719203948975
12,"['room_val046.jpg', 'room_val047.jpg', 'room_val048.jpg', 'room_val049.jpg']",hall_p,hall_p,4.827081918716431
13,"['room_val050.jpg', 'room_val051.jpg', 'room_val052.jpg', 'room_val053.jpg']",hall_q,,4.464244365692139
14,"['room_val054.jpg', 'room_val055.jpg', 'room_val056.jpg', 'room_val057.jpg']",hall_b,,4.632009744644165
15,"['room_val058.jpg', 'room_val059.jpg', 'room_val060.jpg', 'room_val061.jpg']",hall_d,,4.77561616897583
16,"['room_val062.jpg', 'room_val063.jpg', 'room_val064.jpg', 'room_val065.jpg']",hall_r,hall_r,4.2540576457977295
17,"['room_val066.jpg', 'room_val067.jpg', 'room_val068.jpg']",geolab,geolab,3.8468122482299805
18,"['room_val069.jpg', 'room_val070.jpg', 'room_val071.jpg']",geolab,,3.8688249588012695
19,"['room_val072.jpg', 'room_val073.jpg', 'room_val074.jpg']",tree_hall,,3.7354750633239746
20,"['room_val075.jpg', 'room_val076.jpg', 'room_val077.jpg']",tree_hall,,3.669274091720581
21,"['room_val078.jpg', 'room_val079.jpg', 'room_val080.jpg']",tree_hall,tree_hall,3.963330030441284
22,"['room_val081.jpg', 'room_val082.jpg', 'room_val083.jpg']",corridor_e2,,3.9208736419677734
23,"['room_val084.jpg', 'room_val085.jpg', 'room_val086.jpg']",corridor_e2,,3.5601882934570312
24,"['room_val087.jpg', 'room_val088.jpg', 'room_val089.jpg']",hall_r,hall_r,3.7228035926818848
25,"['room_val090.jpg', 'room_val091.jpg', 'room_val092.jpg']",hall_r,,3.7993433475494385
26,"['room_val093.jpg', 'room_val094.jpg', 'room_val095.jpg']",hall_r,,3.9012386798858643
27,"['room_val096.jpg', 'room_val097.jpg', 'room_val098.jpg']",corridor_e3,,3.7847659587860107
28,"['room_val099.jpg', 'room_val100.jpg', 'room_val101.jpg']",corridor_e5,,4.052273750305176
29,"['room_val102.jpg', 'room_val103.jpg', 'room_val104.jpg']",corridor_e6,,4.012408018112183
30,"['room_val105.jpg', 'room_val106.jpg', 'room_val107.jpg']",corridor_e8,,3.6878743171691895
31,"['room_val108.jpg', 'room_val109.jpg', 'room_val110.jpg']",red_stairs,,3.7492456436157227
32,"['room_val111.jpg', 'room_val112.jpg', 'room_val113.jpg']",red_stairs,,3.9521517753601074
33,"['room_val114.jpg', 'room_val115.jpg', 'room_val116.jpg']",corridor_e9,,3.820457696914673
34,"['room_val117.jpg', 'room_val118.jpg', 'room_val119.jpg']",corridor_e9,,3.670539140701294
35,"['room_val120.jpg', 'room_val121.jpg', 'room_val122.jpg']",servicepunt,,4.015531778335571
