position_id,user_image_name,true_room,found_room,calculation_time
0,"['room_val011.jpg', 'room_val012.jpg', 'room_val013.jpg']",corridor_e1,corridor_e1,4.550099849700928
1,"['room_val014.jpg', 'room_val015.jpg', 'room_val016.jpg']",corridor_e2,,4.631000995635986
2,"['room_val017.jpg', 'room_val018.jpg']",corridor_e5,,4.257089614868164
3,"['room_val019.jpg', 'room_val020.jpg', 'room_val021.jpg']",snack_hall,snack_hall,4.752291917800903
4,"['room_val022.jpg', 'room_val023.jpg', 'room_val024.jpg']",red_stairs,,4.143987417221069
5,"['room_val025.jpg', 'room_val026.jpg', 'room_val027.jpg']",corridor_e9,,4.321098566055298
6,"['room_val028.jpg', 'room_val029.jpg', 'room_val031.jpg']",servicepunt,,4.411106586456299
7,"['room_val030.jpg', 'room_val032.jpg', 'room_val033.jpg']",corridor_w1,,4.165709495544434
8,"['room_val034.jpg', 'room_val035.jpg', 'room_val036.jpg', 'room_val037.jpg']",corridor_w2,corridor_w2,5.458261966705322
9,"['room_val038.jpg', 'room_val039.jpg', 'room_val040.jpg', 'room_val041.jpg']",berlage_01,berlage_01,5.568932056427002
10,"['room_val042.jpg', 'room_val043.jpg', 'room_val044.jpg']",servicepunt,,4.050554275512695
12,"['room_val046.jpg', 'room_val047.jpg', 'room_val048.jpg', 'room_val049.jpg']",hall_p,hall_p,4.787115573883057
13,"['room_val050.jpg', 'room_val051.jpg', 'room_val052.jpg', 'room_val053.jpg']",hall_q,,4.792471647262573
14,"['room_val054.jpg', 'room_val055.jpg', 'room_val056.jpg', 'room_val057.jpg']",hall_b,,4.413430690765381
15,"['room_val058.jpg', 'room_val059.jpg', 'room_val060.jpg', 'room_val061.jpg']",hall_d,hall_d,4.807360410690308
16,"['room_val062.jpg', 'room_val063.jpg', 'room_val064.jpg', 'room_val065.jpg']",hall_r,hall_r,4.74687933921814
17,"['room_val066.jpg', 'room_val067.jpg', 'room_val068.jpg']",geolab,geolab,3.8030381202697754
18,"['room_val069.jpg', 'room_val070.jpg', 'room_val071.jpg']",geolab,,4.224005699157715
19,"['room_val072.jpg', 'room_val073.jpg', 'room_val074.jpg']",tree_hall,,3.972773551940918
20,"['room_val075.jpg', 'room_val076.jpg', 'room_val077.jpg']",tree_hall,,3.7404417991638184
21,"['room_val078.jpg', 'room_val079.jpg', 'room_val080.jpg']",tree_hall,tree_hall,3.782525062561035
22,"['room_val081.jpg', 'room_val082.jpg', 'room_val083.jpg']",corridor_e2,,4.059824228286743
23,"['room_val084.jpg', 'room_val085.jpg', 'room_val086.jpg']",corridor_e2,,4.430301904678345
24,"['room_val087.jpg', 'room_val088.jpg', 'room_val089.jpg']",hall_r,hall_r,3.9335553646087646
25,"['room_val090.jpg', 'room_val091.jpg', 'room_val092.jpg']",hall_r,hall_r,4.2479894161224365
26,"['room_val093.jpg', 'room_val094.jpg', 'room_val095.jpg']",hall_r,,4.093340158462524
27,"['room_val096.jpg', 'room_val097.jpg', 'room_val098.jpg']",corridor_e3,,3.790583848953247
28,"['room_val099.jpg', 'room_val100.jpg', 'room_val101.jpg']",corridor_e5,,3.96346378326416
