position_id,user_image_name,true_room,found_room,calculation_time
0,"['room_val011.jpg', 'room_val012.jpg', 'room_val013.jpg']",corridor_e1,corridor_e1,4.378614187240601
1,"['room_val014.jpg', 'room_val015.jpg', 'room_val016.jpg']",corridor_e2,,4.01473331451416
2,"['room_val017.jpg', 'room_val018.jpg']",corridor_e5,,3.1015379428863525
3,"['room_val019.jpg', 'room_val020.jpg', 'room_val021.jpg']",snack_hall,snack_hall,4.150877475738525
4,"['room_val022.jpg', 'room_val023.jpg', 'room_val024.jpg']",red_stairs,red_stairs,4.1349780559539795
5,"['room_val025.jpg', 'room_val026.jpg', 'room_val027.jpg']",corridor_e9,,3.8060855865478516
6,"['room_val028.jpg', 'room_val029.jpg', 'room_val031.jpg']",servicepunt,servicepunt,3.7906746864318848
7,"['room_val030.jpg', 'room_val032.jpg', 'room_val033.jpg']",corridor_w1,corridor_w1,4.042056083679199
8,"['room_val034.jpg', 'room_val035.jpg', 'room_val036.jpg', 'room_val037.jpg']",corridor_w2,corridor_w2,4.930081367492676
9,"['room_val038.jpg', 'room_val039.jpg', 'room_val040.jpg', 'room_val041.jpg']",berlage_01,berlage_01,4.805586099624634
10,"['room_val042.jpg', 'room_val043.jpg', 'room_val044.jpg']",servicepunt,,4.224252939224243
12,"['room_val046.jpg', 'room_val047.jpg', 'room_val048.jpg', 'room_val049.jpg']",hall_p,hall_p,4.8149919509887695
13,"['room_val050.jpg', 'room_val051.jpg', 'room_val052.jpg', 'room_val053.jpg']",hall_q,hall_q,4.920863151550293
14,"['room_val054.jpg', 'room_val055.jpg', 'room_val056.jpg', 'room_val057.jpg']",hall_b,hall_b,5.165740728378296
15,"['room_val058.jpg', 'room_val059.jpg', 'room_val060.jpg', 'room_val061.jpg']",hall_d,hall_d,4.57594895362854
16,"['room_val062.jpg', 'room_val063.jpg', 'room_val064.jpg', 'room_val065.jpg']",hall_r,hall_r,4.498003721237183
17,"['room_val066.jpg', 'room_val067.jpg', 'room_val068.jpg']",geolab,geolab,4.373590707778931
18,"['room_val069.jpg', 'room_val070.jpg', 'room_val071.jpg']",geolab,geolab,3.948037624359131
19,"['room_val072.jpg', 'room_val073.jpg', 'room_val074.jpg']",tree_hall,,3.8220975399017334
20,"['room_val075.jpg', 'room_val076.jpg', 'room_val077.jpg']",tree_hall,,4.274277448654175
21,"['room_val078.jpg', 'room_val079.jpg', 'room_val080.jpg']",tree_hall,tree_hall,3.9740030765533447
22,"['room_val081.jpg', 'room_val082.jpg', 'room_val083.jpg']",corridor_e2,corridor_e2,4.464850664138794
23,"['room_val084.jpg', 'room_val085.jpg', 'room_val086.jpg']",corridor_e2,,4.121712923049927
24,"['room_val087.jpg', 'room_val088.jpg', 'room_val089.jpg']",hall_r,hall_r,5.0602357387542725
25,"['room_val090.jpg', 'room_val091.jpg', 'room_val092.jpg']",hall_r,hall_r,3.7809078693389893
26,"['room_val093.jpg', 'room_val094.jpg', 'room_val095.jpg']",hall_r,hall_r,3.7735347747802734
27,"['room_val096.jpg', 'room_val097.jpg', 'room_val098.jpg']",corridor_e3,corridor_e3,4.3452839851379395
28,"['room_val099.jpg', 'room_val100.jpg', 'room_val101.jpg']",corridor_e5,corridor_e5,4.48538064956665
29,"['room_val102.jpg', 'room_val103.jpg', 'room_val104.jpg']",corridor_e6,corridor_e6,4.0265936851501465
30,"['room_val105.jpg', 'room_val106.jpg', 'room_val107.jpg']",corridor_e8,corridor_e8,3.975831985473633
31,"['room_val108.jpg', 'room_val109.jpg', 'room_val110.jpg']",red_stairs,red_stairs,4.768144369125366
32,"['room_val111.jpg', 'room_val112.jpg', 'room_val113.jpg']",red_stairs,,3.796602487564087
33,"['room_val114.jpg', 'room_val115.jpg', 'room_val116.jpg']",corridor_e9,corridor_e9,3.7671213150024414
34,"['room_val117.jpg', 'room_val118.jpg', 'room_val119.jpg']",corridor_e9,,4.165434122085571
35,"['room_val120.jpg', 'room_val121.jpg', 'room_val122.jpg']",servicepunt,,3.845766305923462
36,"['room_val123.jpg', 'room_val124.jpg', 'room_val125.jpg']",servicepunt,servicepunt,3.754643201828003
37,"['room_val126.jpg', 'room_val127.jpg', 'room_val128.jpg']",main_entrance,main_entrance,3.956955671310425
38,"['room_val129.jpg', 'room_val130.jpg', 'room_val131.jpg']",corridor_w1,corridor_w1,4.280620813369751
39,"['room_val132.jpg', 'room_val133.jpg', 'room_val134.jpg']",corridor_w1,corridor_w1,3.968475580215454
40,"['room_val135.jpg', 'room_val136.jpg', 'room_val137.jpg']",corridor_w2,corridor_w2,4.1300976276397705
41,"['room_val138.jpg', 'room_val139.jpg', 'room_val140.jpg']",berlage_hall,berlage_hall,4.561518669128418
